name, name_modified, nr_samples, fs, channel_ids, sequence, class, avg. quality, segment id
3_900_0.mat,3_0_0900,240000,400,16,6,0,100,150
3_901_0.mat,3_0_0901,240000,400,16,1,0,100,151
3_902_0.mat,3_0_0902,240000,400,16,2,0,100,151
3_903_0.mat,3_0_0903,240000,400,16,3,0,100,151
3_904_0.mat,3_0_0904,240000,400,16,4,0,100,151
3_905_0.mat,3_0_0905,240000,400,16,5,0,100,151
3_906_0.mat,3_0_0906,240000,400,16,6,0,100,151
3_907_0.mat,3_0_0907,240000,400,16,1,0,100,152
3_908_0.mat,3_0_0908,240000,400,16,2,0,100,152
3_909_0.mat,3_0_0909,240000,400,16,3,0,100,152
3_910_0.mat,3_0_0910,240000,400,16,4,0,100,152
3_911_0.mat,3_0_0911,240000,400,16,5,0,100,152
3_912_0.mat,3_0_0912,240000,400,16,6,0,100,152
3_913_0.mat,3_0_0913,240000,400,16,1,0,100,153
3_914_0.mat,3_0_0914,240000,400,16,2,0,100,153
3_915_0.mat,3_0_0915,240000,400,16,3,0,100,153
3_916_0.mat,3_0_0916,240000,400,16,4,0,100,153
3_917_0.mat,3_0_0917,240000,400,16,5,0,100,153
3_918_0.mat,3_0_0918,240000,400,16,6,0,100,153
3_919_0.mat,3_0_0919,240000,400,16,1,0,100,154
3_920_0.mat,3_0_0920,240000,400,16,2,0,100,154
3_921_0.mat,3_0_0921,240000,400,16,3,0,100,154
3_922_0.mat,3_0_0922,240000,400,16,4,0,100,154
3_923_0.mat,3_0_0923,240000,400,16,5,0,100,154
3_924_0.mat,3_0_0924,240000,400,16,6,0,100,154
3_925_0.mat,3_0_0925,240000,400,16,1,0,100,155
3_926_0.mat,3_0_0926,240000,400,16,2,0,100,155
3_927_0.mat,3_0_0927,240000,400,16,3,0,100,155
3_928_0.mat,3_0_0928,240000,400,16,4,0,100,155
3_929_0.mat,3_0_0929,240000,400,16,5,0,100,155
3_930_0.mat,3_0_0930,240000,400,16,6,0,100,155
3_931_0.mat,3_0_0931,240000,400,16,1,0,100,156
3_932_0.mat,3_0_0932,240000,400,16,2,0,100,156
3_933_0.mat,3_0_0933,240000,400,16,3,0,100,156
3_934_0.mat,3_0_0934,240000,400,16,4,0,100,156
3_935_0.mat,3_0_0935,240000,400,16,5,0,100,156
3_936_0.mat,3_0_0936,240000,400,16,6,0,100,156
3_937_0.mat,3_0_0937,240000,400,16,1,0,100,157
3_938_0.mat,3_0_0938,240000,400,16,2,0,100,157
3_939_0.mat,3_0_0939,240000,400,16,3,0,100,157
3_940_0.mat,3_0_0940,240000,400,16,4,0,100,157
3_941_0.mat,3_0_0941,240000,400,16,5,0,100,157
3_942_0.mat,3_0_0942,240000,400,16,6,0,100,157
3_943_0.mat,3_0_0943,240000,400,16,1,0,100,158
3_944_0.mat,3_0_0944,240000,400,16,2,0,100,158
3_945_0.mat,3_0_0945,240000,400,16,3,0,100,158
3_946_0.mat,3_0_0946,240000,400,16,4,0,100,158
3_947_0.mat,3_0_0947,240000,400,16,5,0,100,158
3_948_0.mat,3_0_0948,240000,400,16,6,0,100,158
3_949_0.mat,3_0_0949,240000,400,16,1,0,81,159
3_950_0.mat,3_0_0950,240000,400,16,2,0,51,159
3_951_0.mat,3_0_0951,240000,400,16,3,0,94,159
3_952_0.mat,3_0_0952,240000,400,16,4,0,100,159
3_953_0.mat,3_0_0953,240000,400,16,5,0,100,159
3_954_0.mat,3_0_0954,240000,400,16,6,0,100,159
3_955_0.mat,3_0_0955,240000,400,16,1,0,100,160
3_956_0.mat,3_0_0956,240000,400,16,2,0,100,160
3_957_0.mat,3_0_0957,240000,400,16,3,0,100,160
3_958_0.mat,3_0_0958,240000,400,16,4,0,100,160
3_959_0.mat,3_0_0959,240000,400,16,5,0,100,160
3_960_0.mat,3_0_0960,240000,400,16,6,0,100,160
3_961_0.mat,3_0_0961,240000,400,16,1,0,100,161
3_962_0.mat,3_0_0962,240000,400,16,2,0,100,161
3_963_0.mat,3_0_0963,240000,400,16,3,0,100,161
3_964_0.mat,3_0_0964,240000,400,16,4,0,100,161
3_965_0.mat,3_0_0965,240000,400,16,5,0,100,161
3_966_0.mat,3_0_0966,240000,400,16,6,0,100,161
3_967_0.mat,3_0_0967,240000,400,16,1,0,100,162
3_968_0.mat,3_0_0968,240000,400,16,2,0,100,162
3_969_0.mat,3_0_0969,240000,400,16,3,0,100,162
3_970_0.mat,3_0_0970,240000,400,16,4,0,100,162
3_971_0.mat,3_0_0971,240000,400,16,5,0,100,162
3_972_0.mat,3_0_0972,240000,400,16,6,0,100,162
3_973_0.mat,3_0_0973,240000,400,16,1,0,100,163
3_974_0.mat,3_0_0974,240000,400,16,2,0,46,163
3_975_0.mat,3_0_0975,240000,400,16,3,0,27,163
3_976_0.mat,3_0_0976,240000,400,16,4,0,65,163
3_977_0.mat,3_0_0977,240000,400,16,5,0,90,163
3_978_0.mat,3_0_0978,240000,400,16,6,0,100,163
3_979_0.mat,3_0_0979,240000,400,16,1,0,86,164
3_980_0.mat,3_0_0980,240000,400,16,2,0,42,164
3_981_0.mat,3_0_0981,240000,400,16,3,0,100,164
3_982_0.mat,3_0_0982,240000,400,16,4,0,100,164
3_983_0.mat,3_0_0983,240000,400,16,5,0,100,164
3_984_0.mat,3_0_0984,240000,400,16,6,0,100,164
3_985_0.mat,3_0_0985,240000,400,16,1,0,100,165
3_986_0.mat,3_0_0986,240000,400,16,2,0,100,165
3_987_0.mat,3_0_0987,240000,400,16,3,0,100,165
3_988_0.mat,3_0_0988,240000,400,16,4,0,98,165
3_989_0.mat,3_0_0989,240000,400,16,5,0,99,165
3_990_0.mat,3_0_0990,240000,400,16,6,0,100,165
3_991_0.mat,3_0_0991,240000,400,16,1,0,99,166
3_992_0.mat,3_0_0992,240000,400,16,2,0,100,166
3_993_0.mat,3_0_0993,240000,400,16,3,0,100,166
3_994_0.mat,3_0_0994,240000,400,16,4,0,100,166
3_995_0.mat,3_0_0995,240000,400,16,5,0,100,166
3_996_0.mat,3_0_0996,240000,400,16,6,0,100,166
3_997_0.mat,3_0_0997,240000,400,16,1,0,100,167
3_998_0.mat,3_0_0998,240000,400,16,2,0,100,167
3_999_0.mat,3_0_0999,240000,400,16,3,0,69,167
3_1000_0.mat,3_0_1000,240000,400,16,4,0,96,167
3_1001_0.mat,3_0_1001,240000,400,16,5,0,89,167
3_1002_0.mat,3_0_1002,240000,400,16,6,0,99,167
3_1003_0.mat,3_0_1003,240000,400,16,1,0,100,168
3_1004_0.mat,3_0_1004,240000,400,16,2,0,100,168
3_1005_0.mat,3_0_1005,240000,400,16,3,0,100,168
3_1006_0.mat,3_0_1006,240000,400,16,4,0,100,168
3_1007_0.mat,3_0_1007,240000,400,16,5,0,100,168
3_1008_0.mat,3_0_1008,240000,400,16,6,0,100,168
3_1009_0.mat,3_0_1009,240000,400,16,1,0,100,169
3_1010_0.mat,3_0_1010,240000,400,16,2,0,100,169
3_1011_0.mat,3_0_1011,240000,400,16,3,0,100,169
3_1012_0.mat,3_0_1012,240000,400,16,4,0,100,169
3_1013_0.mat,3_0_1013,240000,400,16,5,0,100,169
3_1014_0.mat,3_0_1014,240000,400,16,6,0,100,169
3_1015_0.mat,3_0_1015,240000,400,16,1,0,100,170
3_1016_0.mat,3_0_1016,240000,400,16,2,0,100,170
3_1017_0.mat,3_0_1017,240000,400,16,3,0,100,170
3_1018_0.mat,3_0_1018,240000,400,16,4,0,100,170
3_1019_0.mat,3_0_1019,240000,400,16,5,0,100,170
3_1020_0.mat,3_0_1020,240000,400,16,6,0,100,170
3_1021_0.mat,3_0_1021,240000,400,16,1,0,100,171
3_1022_0.mat,3_0_1022,240000,400,16,2,0,100,171
3_1023_0.mat,3_0_1023,240000,400,16,3,0,100,171
3_1024_0.mat,3_0_1024,240000,400,16,4,0,100,171
3_1025_0.mat,3_0_1025,240000,400,16,5,0,100,171
3_1026_0.mat,3_0_1026,240000,400,16,6,0,100,171
3_1027_0.mat,3_0_1027,240000,400,16,1,0,100,172
3_1028_0.mat,3_0_1028,240000,400,16,2,0,100,172
3_1029_0.mat,3_0_1029,240000,400,16,3,0,100,172
3_1030_0.mat,3_0_1030,240000,400,16,4,0,100,172
3_1031_0.mat,3_0_1031,240000,400,16,5,0,100,172
3_1032_0.mat,3_0_1032,240000,400,16,6,0,100,172
3_1033_0.mat,3_0_1033,240000,400,16,1,0,100,173
3_1034_0.mat,3_0_1034,240000,400,16,2,0,100,173
3_1035_0.mat,3_0_1035,240000,400,16,3,0,100,173
3_1036_0.mat,3_0_1036,240000,400,16,4,0,100,173
3_1037_0.mat,3_0_1037,240000,400,16,5,0,100,173
3_1038_0.mat,3_0_1038,240000,400,16,6,0,100,173
3_1039_0.mat,3_0_1039,240000,400,16,1,0,100,174
3_1040_0.mat,3_0_1040,240000,400,16,2,0,100,174
3_1041_0.mat,3_0_1041,240000,400,16,3,0,100,174
3_1042_0.mat,3_0_1042,240000,400,16,4,0,100,174
3_1043_0.mat,3_0_1043,240000,400,16,5,0,100,174
3_1044_0.mat,3_0_1044,240000,400,16,6,0,100,174
3_1045_0.mat,3_0_1045,240000,400,16,1,0,100,175
3_1046_0.mat,3_0_1046,240000,400,16,2,0,100,175
3_1047_0.mat,3_0_1047,240000,400,16,3,0,100,175
3_1048_0.mat,3_0_1048,240000,400,16,4,0,100,175
3_1049_0.mat,3_0_1049,240000,400,16,5,0,100,175
3_1050_0.mat,3_0_1050,240000,400,16,6,0,100,175
3_1051_0.mat,3_0_1051,240000,400,16,1,0,100,176
3_1052_0.mat,3_0_1052,240000,400,16,2,0,100,176
3_1053_0.mat,3_0_1053,240000,400,16,3,0,100,176
3_1054_0.mat,3_0_1054,240000,400,16,4,0,100,176
3_1055_0.mat,3_0_1055,240000,400,16,5,0,100,176
3_1056_0.mat,3_0_1056,240000,400,16,6,0,100,176
3_1057_0.mat,3_0_1057,240000,400,16,1,0,76,177
3_1058_0.mat,3_0_1058,240000,400,16,2,0,95,177
3_1059_0.mat,3_0_1059,240000,400,16,3,0,92,177
3_1060_0.mat,3_0_1060,240000,400,16,4,0,100,177
3_1061_0.mat,3_0_1061,240000,400,16,5,0,100,177
3_1062_0.mat,3_0_1062,240000,400,16,6,0,100,177
3_1063_0.mat,3_0_1063,240000,400,16,1,0,82,178
3_1064_0.mat,3_0_1064,240000,400,16,2,0,100,178
3_1065_0.mat,3_0_1065,240000,400,16,3,0,100,178
3_1066_0.mat,3_0_1066,240000,400,16,4,0,100,178
3_1067_0.mat,3_0_1067,240000,400,16,5,0,100,178
3_1068_0.mat,3_0_1068,240000,400,16,6,0,100,178
3_1069_0.mat,3_0_1069,240000,400,16,1,0,100,179
3_1070_0.mat,3_0_1070,240000,400,16,2,0,100,179
3_1071_0.mat,3_0_1071,240000,400,16,3,0,100,179
3_1072_0.mat,3_0_1072,240000,400,16,4,0,100,179
3_1073_0.mat,3_0_1073,240000,400,16,5,0,99,179
3_1074_0.mat,3_0_1074,240000,400,16,6,0,59,179
3_1075_0.mat,3_0_1075,240000,400,16,1,0,100,180
3_1076_0.mat,3_0_1076,240000,400,16,2,0,100,180
3_1077_0.mat,3_0_1077,240000,400,16,3,0,100,180
3_1078_0.mat,3_0_1078,240000,400,16,4,0,100,180
3_1079_0.mat,3_0_1079,240000,400,16,5,0,100,180
3_1080_0.mat,3_0_1080,240000,400,16,6,0,100,180
3_1081_0.mat,3_0_1081,240000,400,16,1,0,100,181
3_1082_0.mat,3_0_1082,240000,400,16,2,0,100,181
3_1083_0.mat,3_0_1083,240000,400,16,3,0,100,181
3_1084_0.mat,3_0_1084,240000,400,16,4,0,100,181
3_1085_0.mat,3_0_1085,240000,400,16,5,0,100,181
3_1086_0.mat,3_0_1086,240000,400,16,6,0,100,181
3_1087_0.mat,3_0_1087,240000,400,16,1,0,100,182
3_1088_0.mat,3_0_1088,240000,400,16,2,0,100,182
3_1089_0.mat,3_0_1089,240000,400,16,3,0,100,182
3_1090_0.mat,3_0_1090,240000,400,16,4,0,100,182
3_1091_0.mat,3_0_1091,240000,400,16,5,0,100,182
3_1092_0.mat,3_0_1092,240000,400,16,6,0,100,182
3_1093_0.mat,3_0_1093,240000,400,16,1,0,100,183
3_1094_0.mat,3_0_1094,240000,400,16,2,0,100,183
3_1095_0.mat,3_0_1095,240000,400,16,3,0,100,183
3_1096_0.mat,3_0_1096,240000,400,16,4,0,100,183
3_1097_0.mat,3_0_1097,240000,400,16,5,0,100,183
3_1098_0.mat,3_0_1098,240000,400,16,6,0,100,183
3_1099_0.mat,3_0_1099,240000,400,16,1,0,100,184
3_1100_0.mat,3_0_1100,240000,400,16,2,0,100,184
3_1101_0.mat,3_0_1101,240000,400,16,3,0,100,184
3_1102_0.mat,3_0_1102,240000,400,16,4,0,100,184
3_1103_0.mat,3_0_1103,240000,400,16,5,0,100,184
3_1104_0.mat,3_0_1104,240000,400,16,6,0,100,184
3_1105_0.mat,3_0_1105,240000,400,16,1,0,100,185
3_1106_0.mat,3_0_1106,240000,400,16,2,0,100,185
3_1107_0.mat,3_0_1107,240000,400,16,3,0,100,185
3_1108_0.mat,3_0_1108,240000,400,16,4,0,100,185
3_1109_0.mat,3_0_1109,240000,400,16,5,0,100,185
3_1110_0.mat,3_0_1110,240000,400,16,6,0,99,185
3_1111_0.mat,3_0_1111,240000,400,16,1,0,100,186
3_1112_0.mat,3_0_1112,240000,400,16,2,0,100,186
3_1113_0.mat,3_0_1113,240000,400,16,3,0,100,186
3_1114_0.mat,3_0_1114,240000,400,16,4,0,100,186
3_1115_0.mat,3_0_1115,240000,400,16,5,0,100,186
3_1116_0.mat,3_0_1116,240000,400,16,6,0,100,186
3_1117_0.mat,3_0_1117,240000,400,16,1,0,100,187
3_1118_0.mat,3_0_1118,240000,400,16,2,0,100,187
3_1119_0.mat,3_0_1119,240000,400,16,3,0,100,187
3_1120_0.mat,3_0_1120,240000,400,16,4,0,100,187
3_1121_0.mat,3_0_1121,240000,400,16,5,0,100,187
3_1122_0.mat,3_0_1122,240000,400,16,6,0,100,187
3_1123_0.mat,3_0_1123,240000,400,16,1,0,100,188
3_1124_0.mat,3_0_1124,240000,400,16,2,0,100,188
3_1125_0.mat,3_0_1125,240000,400,16,3,0,100,188
3_1126_0.mat,3_0_1126,240000,400,16,4,0,100,188
3_1127_0.mat,3_0_1127,240000,400,16,5,0,100,188
3_1128_0.mat,3_0_1128,240000,400,16,6,0,100,188
3_1129_0.mat,3_0_1129,240000,400,16,1,0,100,189
3_1130_0.mat,3_0_1130,240000,400,16,2,0,100,189
3_1131_0.mat,3_0_1131,240000,400,16,3,0,100,189
3_1132_0.mat,3_0_1132,240000,400,16,4,0,100,189
3_1133_0.mat,3_0_1133,240000,400,16,5,0,100,189
3_1134_0.mat,3_0_1134,240000,400,16,6,0,100,189
3_1135_0.mat,3_0_1135,240000,400,16,1,0,100,190
3_1136_0.mat,3_0_1136,240000,400,16,2,0,100,190
3_1137_0.mat,3_0_1137,240000,400,16,3,0,100,190
3_1138_0.mat,3_0_1138,240000,400,16,4,0,100,190
3_1139_0.mat,3_0_1139,240000,400,16,5,0,100,190
3_1140_0.mat,3_0_1140,240000,400,16,6,0,100,190
3_1141_0.mat,3_0_1141,240000,400,16,1,0,28,191
3_1142_0.mat,3_0_1142,240000,400,16,2,0,97,191
3_1143_0.mat,3_0_1143,240000,400,16,3,0,100,191
3_1144_0.mat,3_0_1144,240000,400,16,4,0,100,191
3_1145_0.mat,3_0_1145,240000,400,16,5,0,100,191
3_1146_0.mat,3_0_1146,240000,400,16,6,0,100,191
3_1147_0.mat,3_0_1147,240000,400,16,1,0,100,192
3_1148_0.mat,3_0_1148,240000,400,16,2,0,100,192
3_1149_0.mat,3_0_1149,240000,400,16,3,0,100,192
3_1150_0.mat,3_0_1150,240000,400,16,4,0,100,192
3_1151_0.mat,3_0_1151,240000,400,16,5,0,100,192
3_1152_0.mat,3_0_1152,240000,400,16,6,0,56,192
3_1153_0.mat,3_0_1153,240000,400,16,1,0,85,193
3_1154_0.mat,3_0_1154,240000,400,16,2,0,100,193
3_1155_0.mat,3_0_1155,240000,400,16,3,0,100,193
3_1156_0.mat,3_0_1156,240000,400,16,4,0,100,193
3_1157_0.mat,3_0_1157,240000,400,16,5,0,100,193
3_1158_0.mat,3_0_1158,240000,400,16,6,0,100,193
3_1159_0.mat,3_0_1159,240000,400,16,1,0,98,194
3_1160_0.mat,3_0_1160,240000,400,16,2,0,100,194
3_1161_0.mat,3_0_1161,240000,400,16,3,0,100,194
3_1162_0.mat,3_0_1162,240000,400,16,4,0,94,194
3_1163_0.mat,3_0_1163,240000,400,16,5,0,100,194
3_1164_0.mat,3_0_1164,240000,400,16,6,0,100,194
3_1165_0.mat,3_0_1165,240000,400,16,1,0,78,195
3_1166_0.mat,3_0_1166,240000,400,16,2,0,100,195
3_1167_0.mat,3_0_1167,240000,400,16,3,0,100,195
3_1168_0.mat,3_0_1168,240000,400,16,4,0,100,195
3_1169_0.mat,3_0_1169,240000,400,16,5,0,100,195
3_1170_0.mat,3_0_1170,240000,400,16,6,0,78,195
3_1171_0.mat,3_0_1171,240000,400,16,1,0,100,196
3_1172_0.mat,3_0_1172,240000,400,16,2,0,100,196
3_1173_0.mat,3_0_1173,240000,400,16,3,0,100,196
3_1174_0.mat,3_0_1174,240000,400,16,4,0,100,196
3_1175_0.mat,3_0_1175,240000,400,16,5,0,100,196
3_1176_0.mat,3_0_1176,240000,400,16,6,0,100,196
3_1177_0.mat,3_0_1177,240000,400,16,1,0,100,197
3_1178_0.mat,3_0_1178,240000,400,16,2,0,100,197
3_1179_0.mat,3_0_1179,240000,400,16,3,0,100,197
3_1180_0.mat,3_0_1180,240000,400,16,4,0,100,197
3_1181_0.mat,3_0_1181,240000,400,16,5,0,100,197
3_1182_0.mat,3_0_1182,240000,400,16,6,0,100,197
3_1183_0.mat,3_0_1183,240000,400,16,1,0,98,198
3_1184_0.mat,3_0_1184,240000,400,16,2,0,100,198
3_1185_0.mat,3_0_1185,240000,400,16,3,0,100,198
3_1186_0.mat,3_0_1186,240000,400,16,4,0,100,198
3_1187_0.mat,3_0_1187,240000,400,16,5,0,100,198
3_1188_0.mat,3_0_1188,240000,400,16,6,0,98,198
3_1189_0.mat,3_0_1189,240000,400,16,1,0,100,199
3_1190_0.mat,3_0_1190,240000,400,16,2,0,100,199
3_1191_0.mat,3_0_1191,240000,400,16,3,0,100,199
3_1192_0.mat,3_0_1192,240000,400,16,4,0,100,199
3_1193_0.mat,3_0_1193,240000,400,16,5,0,100,199
3_1194_0.mat,3_0_1194,240000,400,16,6,0,100,199
3_1195_0.mat,3_0_1195,240000,400,16,1,0,100,200
3_1196_0.mat,3_0_1196,240000,400,16,2,0,100,200
3_1197_0.mat,3_0_1197,240000,400,16,3,0,100,200
3_1198_0.mat,3_0_1198,240000,400,16,4,0,100,200
3_1199_0.mat,3_0_1199,240000,400,16,5,0,100,200
3_1200_0.mat,3_0_1200,240000,400,16,6,0,100,200
3_1201_0.mat,3_0_1201,240000,400,16,1,0,100,201
3_1202_0.mat,3_0_1202,240000,400,16,2,0,100,201
3_1203_0.mat,3_0_1203,240000,400,16,3,0,100,201
3_1204_0.mat,3_0_1204,240000,400,16,4,0,100,201
3_1205_0.mat,3_0_1205,240000,400,16,5,0,100,201
3_1206_0.mat,3_0_1206,240000,400,16,6,0,100,201
3_1207_0.mat,3_0_1207,240000,400,16,1,0,100,202
3_1208_0.mat,3_0_1208,240000,400,16,2,0,100,202
3_1209_0.mat,3_0_1209,240000,400,16,3,0,100,202
3_1210_0.mat,3_0_1210,240000,400,16,4,0,93,202
3_1211_0.mat,3_0_1211,240000,400,16,5,0,100,202
3_1212_0.mat,3_0_1212,240000,400,16,6,0,100,202
3_1213_0.mat,3_0_1213,240000,400,16,1,0,88,203
3_1214_0.mat,3_0_1214,240000,400,16,2,0,89,203
3_1215_0.mat,3_0_1215,240000,400,16,3,0,100,203
3_1216_0.mat,3_0_1216,240000,400,16,4,0,100,203
3_1217_0.mat,3_0_1217,240000,400,16,5,0,100,203
3_1218_0.mat,3_0_1218,240000,400,16,6,0,100,203
3_1219_0.mat,3_0_1219,240000,400,16,1,0,100,204
3_1220_0.mat,3_0_1220,240000,400,16,2,0,100,204
3_1221_0.mat,3_0_1221,240000,400,16,3,0,100,204
3_1222_0.mat,3_0_1222,240000,400,16,4,0,100,204
3_1223_0.mat,3_0_1223,240000,400,16,5,0,100,204
3_1224_0.mat,3_0_1224,240000,400,16,6,0,100,204
3_1225_0.mat,3_0_1225,240000,400,16,1,0,100,205
3_1226_0.mat,3_0_1226,240000,400,16,2,0,100,205
3_1227_0.mat,3_0_1227,240000,400,16,3,0,100,205
3_1228_0.mat,3_0_1228,240000,400,16,4,0,100,205
3_1229_0.mat,3_0_1229,240000,400,16,5,0,100,205
3_1230_0.mat,3_0_1230,240000,400,16,6,0,100,205
3_1231_0.mat,3_0_1231,240000,400,16,1,0,100,206
3_1232_0.mat,3_0_1232,240000,400,16,2,0,100,206
3_1233_0.mat,3_0_1233,240000,400,16,3,0,100,206
3_1234_0.mat,3_0_1234,240000,400,16,4,0,100,206
3_1235_0.mat,3_0_1235,240000,400,16,5,0,100,206
3_1236_0.mat,3_0_1236,240000,400,16,6,0,100,206
3_1237_0.mat,3_0_1237,240000,400,16,1,0,100,207
3_1238_0.mat,3_0_1238,240000,400,16,2,0,100,207
3_1239_0.mat,3_0_1239,240000,400,16,3,0,99,207
3_1240_0.mat,3_0_1240,240000,400,16,4,0,84,207
3_1241_0.mat,3_0_1241,240000,400,16,5,0,100,207
3_1242_0.mat,3_0_1242,240000,400,16,6,0,100,207
3_1243_0.mat,3_0_1243,240000,400,16,1,0,100,208
3_1244_0.mat,3_0_1244,240000,400,16,2,0,100,208
3_1245_0.mat,3_0_1245,240000,400,16,3,0,100,208
3_1246_0.mat,3_0_1246,240000,400,16,4,0,100,208
3_1247_0.mat,3_0_1247,240000,400,16,5,0,100,208
3_1248_0.mat,3_0_1248,240000,400,16,6,0,100,208
3_1249_0.mat,3_0_1249,240000,400,16,1,0,100,209
3_1250_0.mat,3_0_1250,240000,400,16,2,0,100,209
3_1251_0.mat,3_0_1251,240000,400,16,3,0,100,209
3_1252_0.mat,3_0_1252,240000,400,16,4,0,100,209
3_1253_0.mat,3_0_1253,240000,400,16,5,0,100,209
3_1254_0.mat,3_0_1254,240000,400,16,6,0,99,209
3_1255_0.mat,3_0_1255,240000,400,16,1,0,100,210
3_1256_0.mat,3_0_1256,240000,400,16,2,0,99,210
3_1257_0.mat,3_0_1257,240000,400,16,3,0,100,210
3_1258_0.mat,3_0_1258,240000,400,16,4,0,99,210
3_1259_0.mat,3_0_1259,240000,400,16,5,0,100,210
3_1260_0.mat,3_0_1260,240000,400,16,6,0,100,210
3_1261_0.mat,3_0_1261,240000,400,16,1,0,100,211
3_1262_0.mat,3_0_1262,240000,400,16,2,0,100,211
3_1263_0.mat,3_0_1263,240000,400,16,3,0,100,211
3_1264_0.mat,3_0_1264,240000,400,16,4,0,100,211
3_1265_0.mat,3_0_1265,240000,400,16,5,0,100,211
3_1266_0.mat,3_0_1266,240000,400,16,6,0,100,211
3_1267_0.mat,3_0_1267,240000,400,16,1,0,100,212
3_1268_0.mat,3_0_1268,240000,400,16,2,0,100,212
3_1269_0.mat,3_0_1269,240000,400,16,3,0,100,212
3_1270_0.mat,3_0_1270,240000,400,16,4,0,100,212
3_1271_0.mat,3_0_1271,240000,400,16,5,0,87,212
3_1272_0.mat,3_0_1272,240000,400,16,6,0,100,212
3_1273_0.mat,3_0_1273,240000,400,16,1,0,100,213
3_1274_0.mat,3_0_1274,240000,400,16,2,0,68,213
3_1275_0.mat,3_0_1275,240000,400,16,3,0,100,213
3_1276_0.mat,3_0_1276,240000,400,16,4,0,100,213
3_1277_0.mat,3_0_1277,240000,400,16,5,0,98,213
3_1278_0.mat,3_0_1278,240000,400,16,6,0,100,213
3_1279_0.mat,3_0_1279,240000,400,16,1,0,100,214
3_1280_0.mat,3_0_1280,240000,400,16,2,0,100,214
3_1281_0.mat,3_0_1281,240000,400,16,3,0,100,214
3_1282_0.mat,3_0_1282,240000,400,16,4,0,100,214
3_1283_0.mat,3_0_1283,240000,400,16,5,0,100,214
3_1284_0.mat,3_0_1284,240000,400,16,6,0,100,214
3_1285_0.mat,3_0_1285,240000,400,16,1,0,100,215
3_1286_0.mat,3_0_1286,240000,400,16,2,0,100,215
3_1287_0.mat,3_0_1287,240000,400,16,3,0,100,215
3_1288_0.mat,3_0_1288,240000,400,16,4,0,99,215
3_1289_0.mat,3_0_1289,240000,400,16,5,0,100,215
3_1290_0.mat,3_0_1290,240000,400,16,6,0,100,215
3_1291_0.mat,3_0_1291,240000,400,16,1,0,100,216
3_1292_0.mat,3_0_1292,240000,400,16,2,0,100,216
3_1293_0.mat,3_0_1293,240000,400,16,3,0,100,216
3_1294_0.mat,3_0_1294,240000,400,16,4,0,100,216
3_1295_0.mat,3_0_1295,240000,400,16,5,0,100,216
3_1296_0.mat,3_0_1296,240000,400,16,6,0,100,216
3_1297_0.mat,3_0_1297,240000,400,16,1,0,100,217
3_1298_0.mat,3_0_1298,240000,400,16,2,0,96,217
3_1299_0.mat,3_0_1299,240000,400,16,3,0,99,217
3_1300_0.mat,3_0_1300,240000,400,16,4,0,100,217
3_1301_0.mat,3_0_1301,240000,400,16,5,0,100,217
3_1302_0.mat,3_0_1302,240000,400,16,6,0,100,217
3_1303_0.mat,3_0_1303,240000,400,16,1,0,100,218
3_1304_0.mat,3_0_1304,240000,400,16,2,0,100,218
3_1305_0.mat,3_0_1305,240000,400,16,3,0,100,218
3_1306_0.mat,3_0_1306,240000,400,16,4,0,100,218
3_1307_0.mat,3_0_1307,240000,400,16,5,0,100,218
3_1308_0.mat,3_0_1308,240000,400,16,6,0,100,218
3_1309_0.mat,3_0_1309,240000,400,16,1,0,100,219
3_1310_0.mat,3_0_1310,240000,400,16,2,0,100,219
3_1311_0.mat,3_0_1311,240000,400,16,3,0,100,219
3_1312_0.mat,3_0_1312,240000,400,16,4,0,100,219
3_1313_0.mat,3_0_1313,240000,400,16,5,0,100,219
3_1314_0.mat,3_0_1314,240000,400,16,6,0,100,219
3_1315_0.mat,3_0_1315,240000,400,16,1,0,100,220
3_1316_0.mat,3_0_1316,240000,400,16,2,0,100,220
3_1317_0.mat,3_0_1317,240000,400,16,3,0,100,220
3_1318_0.mat,3_0_1318,240000,400,16,4,0,100,220
3_1319_0.mat,3_0_1319,240000,400,16,5,0,87,220
3_1320_0.mat,3_0_1320,240000,400,16,6,0,100,220
3_1321_0.mat,3_0_1321,240000,400,16,1,0,100,221
3_1322_0.mat,3_0_1322,240000,400,16,2,0,100,221
3_1323_0.mat,3_0_1323,240000,400,16,3,0,100,221
3_1324_0.mat,3_0_1324,240000,400,16,4,0,100,221
3_1325_0.mat,3_0_1325,240000,400,16,5,0,100,221
3_1326_0.mat,3_0_1326,240000,400,16,6,0,100,221
3_1327_0.mat,3_0_1327,240000,400,16,1,0,100,222
3_1328_0.mat,3_0_1328,240000,400,16,2,0,100,222
3_1329_0.mat,3_0_1329,240000,400,16,3,0,100,222
3_1330_0.mat,3_0_1330,240000,400,16,4,0,100,222
3_1331_0.mat,3_0_1331,240000,400,16,5,0,100,222
3_1332_0.mat,3_0_1332,240000,400,16,6,0,100,222
3_1333_0.mat,3_0_1333,240000,400,16,1,0,100,223
3_1334_0.mat,3_0_1334,240000,400,16,2,0,100,223
3_1335_0.mat,3_0_1335,240000,400,16,3,0,100,223
3_1336_0.mat,3_0_1336,240000,400,16,4,0,100,223
3_1337_0.mat,3_0_1337,240000,400,16,5,0,100,223
3_1338_0.mat,3_0_1338,240000,400,16,6,0,100,223
