name, name_modified, nr_samples, fs, channel_ids, sequence, class, avg. quality, segment id
2_900_0.mat,2_0_0900,240000,400,16,6,0,100,150
2_901_0.mat,2_0_0901,240000,400,16,1,0,100,151
2_902_0.mat,2_0_0902,240000,400,16,2,0,100,151
2_903_0.mat,2_0_0903,240000,400,16,3,0,100,151
2_904_0.mat,2_0_0904,240000,400,16,4,0,100,151
2_905_0.mat,2_0_0905,240000,400,16,5,0,1,151
2_906_0.mat,2_0_0906,240000,400,16,6,0,77,151
2_907_0.mat,2_0_0907,240000,400,16,1,0,100,152
2_908_0.mat,2_0_0908,240000,400,16,2,0,100,152
2_909_0.mat,2_0_0909,240000,400,16,3,0,100,152
2_910_0.mat,2_0_0910,240000,400,16,4,0,99,152
2_911_0.mat,2_0_0911,240000,400,16,5,0,94,152
2_912_0.mat,2_0_0912,240000,400,16,6,0,93,152
2_913_0.mat,2_0_0913,240000,400,16,1,0,99,153
2_914_0.mat,2_0_0914,240000,400,16,2,0,98,153
2_915_0.mat,2_0_0915,240000,400,16,3,0,100,153
2_916_0.mat,2_0_0916,240000,400,16,4,0,99,153
2_917_0.mat,2_0_0917,240000,400,16,5,0,99,153
2_918_0.mat,2_0_0918,240000,400,16,6,0,100,153
2_919_0.mat,2_0_0919,240000,400,16,1,0,100,154
2_920_0.mat,2_0_0920,240000,400,16,2,0,100,154
2_921_0.mat,2_0_0921,240000,400,16,3,0,100,154
2_922_0.mat,2_0_0922,240000,400,16,4,0,100,154
2_923_0.mat,2_0_0923,240000,400,16,5,0,100,154
2_924_0.mat,2_0_0924,240000,400,16,6,0,100,154
2_925_0.mat,2_0_0925,240000,400,16,1,0,98,155
2_926_0.mat,2_0_0926,240000,400,16,2,0,100,155
2_927_0.mat,2_0_0927,240000,400,16,3,0,100,155
2_928_0.mat,2_0_0928,240000,400,16,4,0,100,155
2_929_0.mat,2_0_0929,240000,400,16,5,0,100,155
2_930_0.mat,2_0_0930,240000,400,16,6,0,99,155
2_931_0.mat,2_0_0931,240000,400,16,1,0,100,156
2_932_0.mat,2_0_0932,240000,400,16,2,0,99,156
2_933_0.mat,2_0_0933,240000,400,16,3,0,99,156
2_934_0.mat,2_0_0934,240000,400,16,4,0,100,156
2_935_0.mat,2_0_0935,240000,400,16,5,0,100,156
2_936_0.mat,2_0_0936,240000,400,16,6,0,100,156
2_937_0.mat,2_0_0937,240000,400,16,1,0,100,157
2_938_0.mat,2_0_0938,240000,400,16,2,0,89,157
2_939_0.mat,2_0_0939,240000,400,16,3,0,75,157
2_940_0.mat,2_0_0940,240000,400,16,4,0,83,157
2_941_0.mat,2_0_0941,240000,400,16,5,0,72,157
2_942_0.mat,2_0_0942,240000,400,16,6,0,26,157
2_943_0.mat,2_0_0943,240000,400,16,1,0,0,158
2_944_0.mat,2_0_0944,240000,400,16,2,0,98,158
2_945_0.mat,2_0_0945,240000,400,16,3,0,100,158
2_946_0.mat,2_0_0946,240000,400,16,4,0,100,158
2_947_0.mat,2_0_0947,240000,400,16,5,0,100,158
2_948_0.mat,2_0_0948,240000,400,16,6,0,100,158
2_949_0.mat,2_0_0949,240000,400,16,1,0,91,159
2_950_0.mat,2_0_0950,240000,400,16,2,0,9,159
2_951_0.mat,2_0_0951,240000,400,16,3,0,69,159
2_952_0.mat,2_0_0952,240000,400,16,4,0,100,159
2_953_0.mat,2_0_0953,240000,400,16,5,0,100,159
2_954_0.mat,2_0_0954,240000,400,16,6,0,67,159
2_955_0.mat,2_0_0955,240000,400,16,1,0,99,160
2_956_0.mat,2_0_0956,240000,400,16,2,0,96,160
2_957_0.mat,2_0_0957,240000,400,16,3,0,97,160
2_958_0.mat,2_0_0958,240000,400,16,4,0,93,160
2_959_0.mat,2_0_0959,240000,400,16,5,0,99,160
2_960_0.mat,2_0_0960,240000,400,16,6,0,74,160
2_961_0.mat,2_0_0961,240000,400,16,1,0,99,161
2_962_0.mat,2_0_0962,240000,400,16,2,0,99,161
2_963_0.mat,2_0_0963,240000,400,16,3,0,100,161
2_964_0.mat,2_0_0964,240000,400,16,4,0,99,161
2_965_0.mat,2_0_0965,240000,400,16,5,0,99,161
2_966_0.mat,2_0_0966,240000,400,16,6,0,100,161
2_967_0.mat,2_0_0967,240000,400,16,1,0,100,162
2_968_0.mat,2_0_0968,240000,400,16,2,0,97,162
2_969_0.mat,2_0_0969,240000,400,16,3,0,98,162
2_970_0.mat,2_0_0970,240000,400,16,4,0,100,162
2_971_0.mat,2_0_0971,240000,400,16,5,0,100,162
2_972_0.mat,2_0_0972,240000,400,16,6,0,98,162
2_973_0.mat,2_0_0973,240000,400,16,1,0,99,163
2_974_0.mat,2_0_0974,240000,400,16,2,0,98,163
2_975_0.mat,2_0_0975,240000,400,16,3,0,99,163
2_976_0.mat,2_0_0976,240000,400,16,4,0,99,163
2_977_0.mat,2_0_0977,240000,400,16,5,0,90,163
2_978_0.mat,2_0_0978,240000,400,16,6,0,98,163
2_979_0.mat,2_0_0979,240000,400,16,1,0,100,164
2_980_0.mat,2_0_0980,240000,400,16,2,0,83,164
2_981_0.mat,2_0_0981,240000,400,16,3,0,85,164
2_982_0.mat,2_0_0982,240000,400,16,4,0,75,164
2_983_0.mat,2_0_0983,240000,400,16,5,0,100,164
2_984_0.mat,2_0_0984,240000,400,16,6,0,98,164
2_985_0.mat,2_0_0985,240000,400,16,1,0,99,165
2_986_0.mat,2_0_0986,240000,400,16,2,0,98,165
2_987_0.mat,2_0_0987,240000,400,16,3,0,99,165
2_988_0.mat,2_0_0988,240000,400,16,4,0,100,165
2_989_0.mat,2_0_0989,240000,400,16,5,0,99,165
2_990_0.mat,2_0_0990,240000,400,16,6,0,100,165
2_991_0.mat,2_0_0991,240000,400,16,1,0,100,166
2_992_0.mat,2_0_0992,240000,400,16,2,0,99,166
2_993_0.mat,2_0_0993,240000,400,16,3,0,98,166
2_994_0.mat,2_0_0994,240000,400,16,4,0,97,166
2_995_0.mat,2_0_0995,240000,400,16,5,0,99,166
2_996_0.mat,2_0_0996,240000,400,16,6,0,96,166
2_997_0.mat,2_0_0997,240000,400,16,1,0,98,167
2_998_0.mat,2_0_0998,240000,400,16,2,0,72,167
2_999_0.mat,2_0_0999,240000,400,16,3,0,73,167
2_1000_0.mat,2_0_1000,240000,400,16,4,0,100,167
2_1001_0.mat,2_0_1001,240000,400,16,5,0,100,167
2_1002_0.mat,2_0_1002,240000,400,16,6,0,99,167
2_1003_0.mat,2_0_1003,240000,400,16,1,0,100,168
2_1004_0.mat,2_0_1004,240000,400,16,2,0,100,168
2_1005_0.mat,2_0_1005,240000,400,16,3,0,100,168
2_1006_0.mat,2_0_1006,240000,400,16,4,0,100,168
2_1007_0.mat,2_0_1007,240000,400,16,5,0,100,168
2_1008_0.mat,2_0_1008,240000,400,16,6,0,7,168
2_1009_0.mat,2_0_1009,240000,400,16,1,0,90,169
2_1010_0.mat,2_0_1010,240000,400,16,2,0,0,169
2_1011_0.mat,2_0_1011,240000,400,16,3,0,24,169
2_1012_0.mat,2_0_1012,240000,400,16,4,0,99,169
2_1013_0.mat,2_0_1013,240000,400,16,5,0,100,169
2_1014_0.mat,2_0_1014,240000,400,16,6,0,100,169
2_1015_0.mat,2_0_1015,240000,400,16,1,0,62,170
2_1016_0.mat,2_0_1016,240000,400,16,2,0,100,170
2_1017_0.mat,2_0_1017,240000,400,16,3,0,100,170
2_1018_0.mat,2_0_1018,240000,400,16,4,0,100,170
2_1019_0.mat,2_0_1019,240000,400,16,5,0,100,170
2_1020_0.mat,2_0_1020,240000,400,16,6,0,100,170
2_1021_0.mat,2_0_1021,240000,400,16,1,0,100,171
2_1022_0.mat,2_0_1022,240000,400,16,2,0,100,171
2_1023_0.mat,2_0_1023,240000,400,16,3,0,100,171
2_1024_0.mat,2_0_1024,240000,400,16,4,0,94,171
2_1025_0.mat,2_0_1025,240000,400,16,5,0,77,171
2_1026_0.mat,2_0_1026,240000,400,16,6,0,43,171
2_1027_0.mat,2_0_1027,240000,400,16,1,0,98,172
2_1028_0.mat,2_0_1028,240000,400,16,2,0,99,172
2_1029_0.mat,2_0_1029,240000,400,16,3,0,81,172
2_1030_0.mat,2_0_1030,240000,400,16,4,0,97,172
2_1031_0.mat,2_0_1031,240000,400,16,5,0,89,172
2_1032_0.mat,2_0_1032,240000,400,16,6,0,94,172
2_1033_0.mat,2_0_1033,240000,400,16,1,0,99,173
2_1034_0.mat,2_0_1034,240000,400,16,2,0,99,173
2_1035_0.mat,2_0_1035,240000,400,16,3,0,96,173
2_1036_0.mat,2_0_1036,240000,400,16,4,0,100,173
2_1037_0.mat,2_0_1037,240000,400,16,5,0,100,173
2_1038_0.mat,2_0_1038,240000,400,16,6,0,99,173
2_1039_0.mat,2_0_1039,240000,400,16,1,0,98,174
2_1040_0.mat,2_0_1040,240000,400,16,2,0,97,174
2_1041_0.mat,2_0_1041,240000,400,16,3,0,96,174
2_1042_0.mat,2_0_1042,240000,400,16,4,0,96,174
2_1043_0.mat,2_0_1043,240000,400,16,5,0,96,174
2_1044_0.mat,2_0_1044,240000,400,16,6,0,98,174
2_1045_0.mat,2_0_1045,240000,400,16,1,0,100,175
2_1046_0.mat,2_0_1046,240000,400,16,2,0,92,175
2_1047_0.mat,2_0_1047,240000,400,16,3,0,100,175
2_1048_0.mat,2_0_1048,240000,400,16,4,0,100,175
2_1049_0.mat,2_0_1049,240000,400,16,5,0,100,175
2_1050_0.mat,2_0_1050,240000,400,16,6,0,99,175
2_1051_0.mat,2_0_1051,240000,400,16,1,0,99,176
2_1052_0.mat,2_0_1052,240000,400,16,2,0,91,176
2_1053_0.mat,2_0_1053,240000,400,16,3,0,75,176
2_1054_0.mat,2_0_1054,240000,400,16,4,0,2,176
2_1055_0.mat,2_0_1055,240000,400,16,5,0,51,176
2_1056_0.mat,2_0_1056,240000,400,16,6,0,100,176
2_1057_0.mat,2_0_1057,240000,400,16,1,0,100,177
2_1058_0.mat,2_0_1058,240000,400,16,2,0,47,177
2_1059_0.mat,2_0_1059,240000,400,16,3,0,65,177
2_1060_0.mat,2_0_1060,240000,400,16,4,0,100,177
2_1061_0.mat,2_0_1061,240000,400,16,5,0,99,177
2_1062_0.mat,2_0_1062,240000,400,16,6,0,100,177
2_1063_0.mat,2_0_1063,240000,400,16,1,0,100,178
2_1064_0.mat,2_0_1064,240000,400,16,2,0,100,178
2_1065_0.mat,2_0_1065,240000,400,16,3,0,100,178
2_1066_0.mat,2_0_1066,240000,400,16,4,0,100,178
2_1067_0.mat,2_0_1067,240000,400,16,5,0,94,178
2_1068_0.mat,2_0_1068,240000,400,16,6,0,30,178
2_1069_0.mat,2_0_1069,240000,400,16,1,0,85,179
2_1070_0.mat,2_0_1070,240000,400,16,2,0,97,179
2_1071_0.mat,2_0_1071,240000,400,16,3,0,100,179
2_1072_0.mat,2_0_1072,240000,400,16,4,0,100,179
2_1073_0.mat,2_0_1073,240000,400,16,5,0,98,179
2_1074_0.mat,2_0_1074,240000,400,16,6,0,100,179
2_1075_0.mat,2_0_1075,240000,400,16,1,0,27,180
2_1076_0.mat,2_0_1076,240000,400,16,2,0,100,180
2_1077_0.mat,2_0_1077,240000,400,16,3,0,100,180
2_1078_0.mat,2_0_1078,240000,400,16,4,0,78,180
2_1079_0.mat,2_0_1079,240000,400,16,5,0,72,180
2_1080_0.mat,2_0_1080,240000,400,16,6,0,92,180
2_1081_0.mat,2_0_1081,240000,400,16,1,0,52,181
2_1082_0.mat,2_0_1082,240000,400,16,2,0,1,181
2_1083_0.mat,2_0_1083,240000,400,16,3,0,34,181
2_1084_0.mat,2_0_1084,240000,400,16,4,0,57,181
2_1085_0.mat,2_0_1085,240000,400,16,5,0,99,181
2_1086_0.mat,2_0_1086,240000,400,16,6,0,100,181
2_1087_0.mat,2_0_1087,240000,400,16,1,0,99,182
2_1088_0.mat,2_0_1088,240000,400,16,2,0,99,182
2_1089_0.mat,2_0_1089,240000,400,16,3,0,99,182
2_1090_0.mat,2_0_1090,240000,400,16,4,0,100,182
2_1091_0.mat,2_0_1091,240000,400,16,5,0,100,182
2_1092_0.mat,2_0_1092,240000,400,16,6,0,99,182
2_1093_0.mat,2_0_1093,240000,400,16,1,0,100,183
2_1094_0.mat,2_0_1094,240000,400,16,2,0,99,183
2_1095_0.mat,2_0_1095,240000,400,16,3,0,100,183
2_1096_0.mat,2_0_1096,240000,400,16,4,0,86,183
2_1097_0.mat,2_0_1097,240000,400,16,5,0,26,183
2_1098_0.mat,2_0_1098,240000,400,16,6,0,86,183
2_1099_0.mat,2_0_1099,240000,400,16,1,0,90,184
2_1100_0.mat,2_0_1100,240000,400,16,2,0,88,184
2_1101_0.mat,2_0_1101,240000,400,16,3,0,99,184
2_1102_0.mat,2_0_1102,240000,400,16,4,0,100,184
2_1103_0.mat,2_0_1103,240000,400,16,5,0,95,184
2_1104_0.mat,2_0_1104,240000,400,16,6,0,75,184
2_1105_0.mat,2_0_1105,240000,400,16,1,0,98,185
2_1106_0.mat,2_0_1106,240000,400,16,2,0,100,185
2_1107_0.mat,2_0_1107,240000,400,16,3,0,100,185
2_1108_0.mat,2_0_1108,240000,400,16,4,0,99,185
2_1109_0.mat,2_0_1109,240000,400,16,5,0,89,185
2_1110_0.mat,2_0_1110,240000,400,16,6,0,97,185
2_1111_0.mat,2_0_1111,240000,400,16,1,0,99,186
2_1112_0.mat,2_0_1112,240000,400,16,2,0,99,186
2_1113_0.mat,2_0_1113,240000,400,16,3,0,97,186
2_1114_0.mat,2_0_1114,240000,400,16,4,0,100,186
2_1115_0.mat,2_0_1115,240000,400,16,5,0,99,186
2_1116_0.mat,2_0_1116,240000,400,16,6,0,99,186
2_1117_0.mat,2_0_1117,240000,400,16,1,0,99,187
2_1118_0.mat,2_0_1118,240000,400,16,2,0,95,187
2_1119_0.mat,2_0_1119,240000,400,16,3,0,91,187
2_1120_0.mat,2_0_1120,240000,400,16,4,0,100,187
2_1121_0.mat,2_0_1121,240000,400,16,5,0,100,187
2_1122_0.mat,2_0_1122,240000,400,16,6,0,99,187
2_1123_0.mat,2_0_1123,240000,400,16,1,0,96,188
2_1124_0.mat,2_0_1124,240000,400,16,2,0,100,188
2_1125_0.mat,2_0_1125,240000,400,16,3,0,100,188
2_1126_0.mat,2_0_1126,240000,400,16,4,0,99,188
2_1127_0.mat,2_0_1127,240000,400,16,5,0,100,188
2_1128_0.mat,2_0_1128,240000,400,16,6,0,99,188
2_1129_0.mat,2_0_1129,240000,400,16,1,0,100,189
2_1130_0.mat,2_0_1130,240000,400,16,2,0,100,189
2_1131_0.mat,2_0_1131,240000,400,16,3,0,100,189
2_1132_0.mat,2_0_1132,240000,400,16,4,0,100,189
2_1133_0.mat,2_0_1133,240000,400,16,5,0,99,189
2_1134_0.mat,2_0_1134,240000,400,16,6,0,98,189
2_1135_0.mat,2_0_1135,240000,400,16,1,0,100,190
2_1136_0.mat,2_0_1136,240000,400,16,2,0,99,190
2_1137_0.mat,2_0_1137,240000,400,16,3,0,100,190
2_1138_0.mat,2_0_1138,240000,400,16,4,0,99,190
2_1139_0.mat,2_0_1139,240000,400,16,5,0,99,190
2_1140_0.mat,2_0_1140,240000,400,16,6,0,100,190
2_1141_0.mat,2_0_1141,240000,400,16,1,0,99,191
2_1142_0.mat,2_0_1142,240000,400,16,2,0,99,191
2_1143_0.mat,2_0_1143,240000,400,16,3,0,100,191
2_1144_0.mat,2_0_1144,240000,400,16,4,0,100,191
2_1145_0.mat,2_0_1145,240000,400,16,5,0,96,191
2_1146_0.mat,2_0_1146,240000,400,16,6,0,94,191
2_1147_0.mat,2_0_1147,240000,400,16,1,0,92,192
2_1148_0.mat,2_0_1148,240000,400,16,2,0,98,192
2_1149_0.mat,2_0_1149,240000,400,16,3,0,100,192
2_1150_0.mat,2_0_1150,240000,400,16,4,0,94,192
2_1151_0.mat,2_0_1151,240000,400,16,5,0,93,192
2_1152_0.mat,2_0_1152,240000,400,16,6,0,93,192
2_1153_0.mat,2_0_1153,240000,400,16,1,0,93,193
2_1154_0.mat,2_0_1154,240000,400,16,2,0,98,193
2_1155_0.mat,2_0_1155,240000,400,16,3,0,96,193
2_1156_0.mat,2_0_1156,240000,400,16,4,0,99,193
2_1157_0.mat,2_0_1157,240000,400,16,5,0,99,193
2_1158_0.mat,2_0_1158,240000,400,16,6,0,100,193
2_1159_0.mat,2_0_1159,240000,400,16,1,0,94,194
2_1160_0.mat,2_0_1160,240000,400,16,2,0,25,194
2_1161_0.mat,2_0_1161,240000,400,16,3,0,0,194
2_1162_0.mat,2_0_1162,240000,400,16,4,0,6,194
2_1163_0.mat,2_0_1163,240000,400,16,5,0,100,194
2_1164_0.mat,2_0_1164,240000,400,16,6,0,100,194
2_1165_0.mat,2_0_1165,240000,400,16,1,0,0,195
2_1166_0.mat,2_0_1166,240000,400,16,2,0,83,195
2_1167_0.mat,2_0_1167,240000,400,16,3,0,100,195
2_1168_0.mat,2_0_1168,240000,400,16,4,0,100,195
2_1169_0.mat,2_0_1169,240000,400,16,5,0,100,195
2_1170_0.mat,2_0_1170,240000,400,16,6,0,97,195
2_1171_0.mat,2_0_1171,240000,400,16,1,0,100,196
2_1172_0.mat,2_0_1172,240000,400,16,2,0,100,196
2_1173_0.mat,2_0_1173,240000,400,16,3,0,100,196
2_1174_0.mat,2_0_1174,240000,400,16,4,0,100,196
2_1175_0.mat,2_0_1175,240000,400,16,5,0,100,196
2_1176_0.mat,2_0_1176,240000,400,16,6,0,100,196
2_1177_0.mat,2_0_1177,240000,400,16,1,0,100,197
2_1178_0.mat,2_0_1178,240000,400,16,2,0,100,197
2_1179_0.mat,2_0_1179,240000,400,16,3,0,100,197
2_1180_0.mat,2_0_1180,240000,400,16,4,0,100,197
2_1181_0.mat,2_0_1181,240000,400,16,5,0,100,197
2_1182_0.mat,2_0_1182,240000,400,16,6,0,100,197
2_1183_0.mat,2_0_1183,240000,400,16,1,0,71,198
2_1184_0.mat,2_0_1184,240000,400,16,2,0,20,198
2_1185_0.mat,2_0_1185,240000,400,16,3,0,99,198
2_1186_0.mat,2_0_1186,240000,400,16,4,0,99,198
2_1187_0.mat,2_0_1187,240000,400,16,5,0,38,198
2_1188_0.mat,2_0_1188,240000,400,16,6,0,55,198
2_1189_0.mat,2_0_1189,240000,400,16,1,0,98,199
2_1190_0.mat,2_0_1190,240000,400,16,2,0,95,199
2_1191_0.mat,2_0_1191,240000,400,16,3,0,99,199
2_1192_0.mat,2_0_1192,240000,400,16,4,0,98,199
2_1193_0.mat,2_0_1193,240000,400,16,5,0,98,199
2_1194_0.mat,2_0_1194,240000,400,16,6,0,97,199
2_1195_0.mat,2_0_1195,240000,400,16,1,0,80,200
2_1196_0.mat,2_0_1196,240000,400,16,2,0,88,200
2_1197_0.mat,2_0_1197,240000,400,16,3,0,100,200
2_1198_0.mat,2_0_1198,240000,400,16,4,0,99,200
2_1199_0.mat,2_0_1199,240000,400,16,5,0,97,200
2_1200_0.mat,2_0_1200,240000,400,16,6,0,99,200
2_1201_0.mat,2_0_1201,240000,400,16,1,0,97,201
2_1202_0.mat,2_0_1202,240000,400,16,2,0,86,201
2_1203_0.mat,2_0_1203,240000,400,16,3,0,91,201
2_1204_0.mat,2_0_1204,240000,400,16,4,0,93,201
2_1205_0.mat,2_0_1205,240000,400,16,5,0,31,201
2_1206_0.mat,2_0_1206,240000,400,16,6,0,69,201
2_1207_0.mat,2_0_1207,240000,400,16,1,0,66,202
2_1208_0.mat,2_0_1208,240000,400,16,2,0,96,202
2_1209_0.mat,2_0_1209,240000,400,16,3,0,98,202
2_1210_0.mat,2_0_1210,240000,400,16,4,0,76,202
2_1211_0.mat,2_0_1211,240000,400,16,5,0,83,202
2_1212_0.mat,2_0_1212,240000,400,16,6,0,48,202
2_1213_0.mat,2_0_1213,240000,400,16,1,0,62,203
2_1214_0.mat,2_0_1214,240000,400,16,2,0,99,203
2_1215_0.mat,2_0_1215,240000,400,16,3,0,100,203
2_1216_0.mat,2_0_1216,240000,400,16,4,0,100,203
2_1217_0.mat,2_0_1217,240000,400,16,5,0,100,203
2_1218_0.mat,2_0_1218,240000,400,16,6,0,100,203
2_1219_0.mat,2_0_1219,240000,400,16,1,0,100,204
2_1220_0.mat,2_0_1220,240000,400,16,2,0,100,204
2_1221_0.mat,2_0_1221,240000,400,16,3,0,100,204
2_1222_0.mat,2_0_1222,240000,400,16,4,0,100,204
2_1223_0.mat,2_0_1223,240000,400,16,5,0,18,204
2_1224_0.mat,2_0_1224,240000,400,16,6,0,0,204
2_1225_0.mat,2_0_1225,240000,400,16,1,0,82,205
2_1226_0.mat,2_0_1226,240000,400,16,2,0,99,205
2_1227_0.mat,2_0_1227,240000,400,16,3,0,92,205
2_1228_0.mat,2_0_1228,240000,400,16,4,0,96,205
2_1229_0.mat,2_0_1229,240000,400,16,5,0,99,205
2_1230_0.mat,2_0_1230,240000,400,16,6,0,99,205
2_1231_0.mat,2_0_1231,240000,400,16,1,0,98,206
2_1232_0.mat,2_0_1232,240000,400,16,2,0,94,206
2_1233_0.mat,2_0_1233,240000,400,16,3,0,98,206
2_1234_0.mat,2_0_1234,240000,400,16,4,0,98,206
2_1235_0.mat,2_0_1235,240000,400,16,5,0,99,206
2_1236_0.mat,2_0_1236,240000,400,16,6,0,100,206
2_1237_0.mat,2_0_1237,240000,400,16,1,0,87,207
2_1238_0.mat,2_0_1238,240000,400,16,2,0,83,207
2_1239_0.mat,2_0_1239,240000,400,16,3,0,70,207
2_1240_0.mat,2_0_1240,240000,400,16,4,0,84,207
2_1241_0.mat,2_0_1241,240000,400,16,5,0,75,207
2_1242_0.mat,2_0_1242,240000,400,16,6,0,30,207
2_1243_0.mat,2_0_1243,240000,400,16,1,0,98,208
2_1244_0.mat,2_0_1244,240000,400,16,2,0,100,208
2_1245_0.mat,2_0_1245,240000,400,16,3,0,99,208
2_1246_0.mat,2_0_1246,240000,400,16,4,0,3,208
2_1247_0.mat,2_0_1247,240000,400,16,5,0,83,208
2_1248_0.mat,2_0_1248,240000,400,16,6,0,100,208
2_1249_0.mat,2_0_1249,240000,400,16,1,0,88,209
2_1250_0.mat,2_0_1250,240000,400,16,2,0,99,209
2_1251_0.mat,2_0_1251,240000,400,16,3,0,100,209
2_1252_0.mat,2_0_1252,240000,400,16,4,0,100,209
2_1253_0.mat,2_0_1253,240000,400,16,5,0,87,209
2_1254_0.mat,2_0_1254,240000,400,16,6,0,53,209
2_1255_0.mat,2_0_1255,240000,400,16,1,0,48,210
2_1256_0.mat,2_0_1256,240000,400,16,2,0,77,210
2_1257_0.mat,2_0_1257,240000,400,16,3,0,96,210
2_1258_0.mat,2_0_1258,240000,400,16,4,0,99,210
2_1259_0.mat,2_0_1259,240000,400,16,5,0,99,210
2_1260_0.mat,2_0_1260,240000,400,16,6,0,95,210
2_1261_0.mat,2_0_1261,240000,400,16,1,0,96,211
2_1262_0.mat,2_0_1262,240000,400,16,2,0,99,211
2_1263_0.mat,2_0_1263,240000,400,16,3,0,98,211
2_1264_0.mat,2_0_1264,240000,400,16,4,0,99,211
2_1265_0.mat,2_0_1265,240000,400,16,5,0,99,211
2_1266_0.mat,2_0_1266,240000,400,16,6,0,100,211
2_1267_0.mat,2_0_1267,240000,400,16,1,0,98,212
2_1268_0.mat,2_0_1268,240000,400,16,2,0,96,212
2_1269_0.mat,2_0_1269,240000,400,16,3,0,98,212
2_1270_0.mat,2_0_1270,240000,400,16,4,0,88,212
2_1271_0.mat,2_0_1271,240000,400,16,5,0,14,212
2_1272_0.mat,2_0_1272,240000,400,16,6,0,0,212
2_1273_0.mat,2_0_1273,240000,400,16,1,0,100,213
2_1274_0.mat,2_0_1274,240000,400,16,2,0,100,213
2_1275_0.mat,2_0_1275,240000,400,16,3,0,100,213
2_1276_0.mat,2_0_1276,240000,400,16,4,0,100,213
2_1277_0.mat,2_0_1277,240000,400,16,5,0,100,213
2_1278_0.mat,2_0_1278,240000,400,16,6,0,100,213
2_1279_0.mat,2_0_1279,240000,400,16,1,0,94,214
2_1280_0.mat,2_0_1280,240000,400,16,2,0,84,214
2_1281_0.mat,2_0_1281,240000,400,16,3,0,91,214
2_1282_0.mat,2_0_1282,240000,400,16,4,0,80,214
2_1283_0.mat,2_0_1283,240000,400,16,5,0,100,214
2_1284_0.mat,2_0_1284,240000,400,16,6,0,88,214
2_1285_0.mat,2_0_1285,240000,400,16,1,0,100,215
2_1286_0.mat,2_0_1286,240000,400,16,2,0,100,215
2_1287_0.mat,2_0_1287,240000,400,16,3,0,97,215
2_1288_0.mat,2_0_1288,240000,400,16,4,0,53,215
2_1289_0.mat,2_0_1289,240000,400,16,5,0,0,215
2_1290_0.mat,2_0_1290,240000,400,16,6,0,81,215
2_1291_0.mat,2_0_1291,240000,400,16,1,0,95,216
2_1292_0.mat,2_0_1292,240000,400,16,2,0,78,216
2_1293_0.mat,2_0_1293,240000,400,16,3,0,0,216
2_1294_0.mat,2_0_1294,240000,400,16,4,0,13,216
2_1295_0.mat,2_0_1295,240000,400,16,5,0,100,216
2_1296_0.mat,2_0_1296,240000,400,16,6,0,66,216
2_1297_0.mat,2_0_1297,240000,400,16,1,0,39,217
2_1298_0.mat,2_0_1298,240000,400,16,2,0,70,217
2_1299_0.mat,2_0_1299,240000,400,16,3,0,78,217
2_1300_0.mat,2_0_1300,240000,400,16,4,0,87,217
2_1301_0.mat,2_0_1301,240000,400,16,5,0,44,217
2_1302_0.mat,2_0_1302,240000,400,16,6,0,52,217
2_1303_0.mat,2_0_1303,240000,400,16,1,0,62,218
2_1304_0.mat,2_0_1304,240000,400,16,2,0,79,218
2_1305_0.mat,2_0_1305,240000,400,16,3,0,83,218
2_1306_0.mat,2_0_1306,240000,400,16,4,0,67,218
2_1307_0.mat,2_0_1307,240000,400,16,5,0,38,218
2_1308_0.mat,2_0_1308,240000,400,16,6,0,42,218
2_1309_0.mat,2_0_1309,240000,400,16,1,0,97,219
2_1310_0.mat,2_0_1310,240000,400,16,2,0,100,219
2_1311_0.mat,2_0_1311,240000,400,16,3,0,100,219
2_1312_0.mat,2_0_1312,240000,400,16,4,0,97,219
2_1313_0.mat,2_0_1313,240000,400,16,5,0,97,219
2_1314_0.mat,2_0_1314,240000,400,16,6,0,97,219
2_1315_0.mat,2_0_1315,240000,400,16,1,0,98,220
2_1316_0.mat,2_0_1316,240000,400,16,2,0,99,220
2_1317_0.mat,2_0_1317,240000,400,16,3,0,99,220
2_1318_0.mat,2_0_1318,240000,400,16,4,0,98,220
2_1319_0.mat,2_0_1319,240000,400,16,5,0,93,220
2_1320_0.mat,2_0_1320,240000,400,16,6,0,100,220
2_1321_0.mat,2_0_1321,240000,400,16,1,0,100,221
2_1322_0.mat,2_0_1322,240000,400,16,2,0,100,221
2_1323_0.mat,2_0_1323,240000,400,16,3,0,100,221
2_1324_0.mat,2_0_1324,240000,400,16,4,0,100,221
2_1325_0.mat,2_0_1325,240000,400,16,5,0,97,221
2_1326_0.mat,2_0_1326,240000,400,16,6,0,98,221
2_1327_0.mat,2_0_1327,240000,400,16,1,0,92,222
2_1328_0.mat,2_0_1328,240000,400,16,2,0,97,222
2_1329_0.mat,2_0_1329,240000,400,16,3,0,93,222
2_1330_0.mat,2_0_1330,240000,400,16,4,0,98,222
2_1331_0.mat,2_0_1331,240000,400,16,5,0,99,222
2_1332_0.mat,2_0_1332,240000,400,16,6,0,100,222
2_1333_0.mat,2_0_1333,240000,400,16,1,0,99,223
2_1334_0.mat,2_0_1334,240000,400,16,2,0,94,223
2_1335_0.mat,2_0_1335,240000,400,16,3,0,100,223
2_1336_0.mat,2_0_1336,240000,400,16,4,0,100,223
2_1337_0.mat,2_0_1337,240000,400,16,5,0,32,223
2_1338_0.mat,2_0_1338,240000,400,16,6,0,61,223
